6814.96
3305.34
149958.27
1798.11
5148.30
815596.96
21154.20
157511.55
18509.93
2263.56
326004.83
4526.76
7932.83
5288.55
7522.52
20249.02
3411.12
1850.99
164693.78
714597.89
152072.39
5998.33
3222.73
184065.37
1059.60
217263.39
609993.11
1948.95
576137.27
31108.11
280816.76
180001.30
164762.16
318252.16
999.72
189025.70
39988.87
5182.63
116050.31
5119.39
185300.74
404474.36
161671.52
332763.41
268373.73
247733.91
376373.84
321279.49
471177.73
194208.40
1552.03
24062.91
8452.23
2115.42
643.50
213381.40
132864.97
279835.62
338037.74
519075.37
192639.10
399.89
213210.63
79328.27
196510.72
398236.59
485435.09
406581.67
515724.80
19994.44
420492.60
284884.13
2453.23
272074.50
299961.13
4291.68
333178.73
4148.87
114725.51
351727.35
326903.64
493502.47
28915.51
2980.71
158.66
4812.58
469075.83
21157.10
420.18
319741.38
265685.50
250528.55
301792.51
38342.00
773233.09
23798.48
405277.64
170901.09
252493.48
79328.27
673208.42
550138.85
55111.09
4098.63
44466.53
61916.00
224763.43
128338.58
46993.83
703575.73
409516.95
17739.20
16526.13
1566.77
521.15
12153.08
262329.85
572.03
5255.60
4913.31
17320.91
3701.99
16754.48
39664.13
264427.56
65528.46
92549.65
327384.60
6313.42
159517.21
334358.93
819.13
1998.23
300493.59
258054.86
21815.27
5156.34
285863.07
187262.79
213062.94
285581.77
456537.35
3173.13
321243.46
9894.16
1163.76
248973.83
3924.84
238585.08
328012.33
4998.61
361632.18
332792.58
236095.82
651569.58
309844.02
214186.33
253213.94
740253.47
416443.88
486.55
562335.47
125831.69
165950.63
26442.76
3104.95
6848.67
36288.96
3173.13
150935.25
302756.22
4998.61
318672.63
278035.64
251533.20
3119.16
445932.12
2499.30
1.00
116831.68
189851.70
146475.25
3919.39
561.89
560495.67
161958.52
211.54
30409.17
4053.97
22211.92
2244.23
79814.88
318.94
179229.23
127942.60
119.59
2499.30
299.92
999.72
218878.59
22881.02
229.94
105609.10
253308.32
153973.26
249120.24
436416.97
208399.11
3718.88
90928.70
108345.15
121850.40
204091.69
1470.19
13996.11
999.72
225014.79
3332.07
1349104.33
258582.67
2032.90
7863.41
17366.00
225609.60
138508.09
264.43
29880.31
138508.09
111520.37
465289.15
149.96
134434.24
116593.80
26707.18
151927.08
269412.24
4998.61
65270.54
491167.03
176123.65
120643.83
29991.65
377624.03
107556.29
342625.25
129096.98
9997.22
336091.58
647381.21
399654.86
433233.95
2509.98
139610.08
234454.56
18994.71
299916.55
278621.97
405223.24
19794.49
208399.11
155949.53
281037.70
130762.93
294902.07
182455.02
6747.51
24799.63
24988.40
7932.83
442710.92
5288.55
158.66
64573.21
2.12
121850.40
144056.01
83398.15
26592.10
54939.21
468937.07
702478.98
276206.83
3673.35
10577.10
66518.49
240575.96
125695.70
118077.38
307894.33
122949.89
319249.82
284609.71
12998.17
936378.34
399888.73
52047.38
381213.88
290330.32
555767.43
75652.10
214186.33
589171.05
35588.06
407721.27
223355.44
471343.56
192186.67
249971.03
333269.74
713135.10
18959.05
4998.61
145050.44
202375.57
193014.51
1894.70
383092.40
193114.23
50135.85
580391.06
19994.44
400157.38
216652.52
122949.89
150879.14
299916.55
167777.44
4998.61
324189.51
413354.69
371571.17
275591.20
348580.56
325127.88
269716.11
887318.97
381355.37
545028.15
524265.92
749791.37
242389.90
29991.65
38858.39
671557.43
19994.44
212383.20
216652.52
665428.75
67854.46
1179344.79
325245.90
4294.43
3998.89
46868.07
10577.10
35310.90
545109.61
1749255.27
429973.37
9831.68
2238.94
13536.23
462416.60
245472.51
389181.17
299215.97
66981.36
999.72
313.80
85741.64
176476.90
10112.04
143753.00
605030.69
869263.98
380433.04
342901.65
290881.44
23686.23
186358.39
264427.56
293590.38
556348.00
1603.62
2297.81
356264.16
9777.21
379347.85
18509.93
631169.27
177073.46
1656673.02
149732.33
165105.40
261023.39
225483.71
179541.03
461540.48
5024.12
6901.56
18605.39
13027.18
139659.14
171451.79
73264.81
287336.75
180023.71
145050.44
11456.15
14534.66
18149.30
527821.34
304130.19
2644.28
301119.29
8103.56
1174.46
30801.83
155483.41
548447.65
4998.61
156958.58
289368.80
40814.55
724664.68
399888.73
419956.64
164470.38
153552.37
11533.01
8645.63
10484.55
113889.05
146806.30
186931.23
239124.19
13221.38
521333.38
297517.82
154825.92
13333.43
11468.20
48529.71
269859.41
5498.47
238731.92
256002.21
279582.53
971183.43
225014.79
235373.91
199944.37
10916.96
989.72
243731.37
322458.76
59032.05
157189.06
664.55
296.30
689.90
304524.51
13221.38
338199.29
6495.63
235845.69
423667.63
325078.35
328012.33
481998.87
5051.75
813985.40
167912.18
399.89
24411.93
117843.85
2507.32
2449.32
210079.13
267784.01
1412.18
584066.09
315375.59
192343.15
622255.91
7799.65
1856.60
359004.66
287342.26
174419.98
360670.02
12598.01
286907.85
2284.54
435629.49
466122.69
125421.50
1299.64
76239.39
159917.00
239523.88
9701.46
438783.47
33053.45
10272.71
449.53
20794.43
7271.76
340071.03
8197.25
348580.56
50373.03
18255.76
3199.11
8609.89
398.54
183466.15
121839.00
80773.23
49986.09
43027.38
14073.76
427403.05
4903.01
79893.77
65449.71
339452.15
99972.18
1299.64
202270.02
171342.64
596.55
680329.19
463592.41
308668.78
389066.14
667696.06
471224.70
3910.19
2555.11
292491.04
3831.56
